지표연도,시도,시군구,지표명,분모(명),분자(명),지표값(퍼센트)
2008,부산광역시,중구,당뇨병의료이용률,42898,3060,7.13
2008,부산광역시,서구,당뇨병의료이용률,108409,7431,6.85
2008,부산광역시,동구,당뇨병의료이용률,86915,6260,7.2
2008,부산광역시,영도구,당뇨병의료이용률,127279,8789,6.91
2008,부산광역시,부산진구,당뇨병의료이용률,322940,18501,5.73
2008,부산광역시,동래구,당뇨병의료이용률,223828,11548,5.16
2008,부산광역시,남구,당뇨병의료이용률,233544,13489,5.78
2008,부산광역시,북구,당뇨병의료이용률,245494,12136,4.94
2008,부산광역시,해운대구,당뇨병의료이용률,320419,16916,5.28
2008,부산광역시,사하구,당뇨병의료이용률,283838,15231,5.37
2008,부산광역시,금정구,당뇨병의료이용률,205993,10772,5.23
2008,부산광역시,강서구,당뇨병의료이용률,45819,2873,6.27
2008,부산광역시,연제구,당뇨병의료이용률,168812,9494,5.62
2008,부산광역시,수영구,당뇨병의료이용률,143893,8127,5.65
2008,부산광역시,사상구,당뇨병의료이용률,208361,10438,5.01
2008,부산광역시,기장군,당뇨병의료이용률,62533,4110,6.57
2008,대구광역시,중구,당뇨병의료이용률,66237,4585,6.92
2008,대구광역시,동구,당뇨병의료이용률,258527,15442,5.97
2008,대구광역시,서구,당뇨병의료이용률,190309,10829,5.69
2008,대구광역시,남구,당뇨병의료이용률,145113,8480,5.84
2008,대구광역시,북구,당뇨병의료이용률,339802,16634,4.9
2008,대구광역시,수성구,당뇨병의료이용률,326247,16231,4.98
2008,대구광역시,달서구,당뇨병의료이용률,438796,20584,4.69
2008,대구광역시,달성군,당뇨병의료이용률,119309,6169,5.17
2008,인천광역시,중구,당뇨병의료이용률,72183,4861,6.73
2008,인천광역시,동구,당뇨병의료이용률,59648,4051,6.79
2008,인천광역시,남구,당뇨병의료이용률,328114,19041,5.8
2008,인천광역시,연수구,당뇨병의료이용률,195380,8987,4.6
2008,인천광역시,남동구,당뇨병의료이용률,325988,15707,4.82
2008,인천광역시,부평구,당뇨병의료이용률,428341,22348,5.22
2008,인천광역시,계양구,당뇨병의료이용률,248348,11376,4.58
2008,인천광역시,서구,당뇨병의료이용률,293770,13987,4.76
2008,인천광역시,강화군,당뇨병의료이용률,54806,4337,7.91
2008,인천광역시,옹진군,당뇨병의료이용률,12873,962,7.47
2008,광주광역시,동구,당뇨병의료이용률,92579,5798,6.26
2008,광주광역시,서구,당뇨병의료이용률,219754,10678,4.86
2008,광주광역시,남구,당뇨병의료이용률,158420,8780,5.54
2008,광주광역시,북구,당뇨병의료이용률,342092,16788,4.91
2008,광주광역시,광산구,당뇨병의료이용률,213983,9551,4.46
2008,대전광역시,동구,당뇨병의료이용률,191383,11884,6.21
2008,대전광역시,중구,당뇨병의료이용률,203915,12182,5.97
2008,대전광역시,서구,당뇨병의료이용률,364643,16677,4.57
2008,대전광역시,유성구,당뇨병의료이용률,171065,7072,4.13
2008,대전광역시,대덕구,당뇨병의료이용률,157175,8137,5.18
2008,울산광역시,중구,당뇨병의료이용률,178171,8917,5
2008,울산광역시,남구,당뇨병의료이용률,253226,10689,4.22
2008,울산광역시,동구,당뇨병의료이용률,137319,5677,4.13
2008,울산광역시,북구,당뇨병의료이용률,107634,4262,3.96
2008,울산광역시,울주군,당뇨병의료이용률,138144,7182,5.2
2008,경기도,수원시장안구,당뇨병의료이용률,210124,10186,4.85
2008,경기도,수원시권선구,당뇨병의료이용률,226150,10436,4.61
2008,경기도,수원시팔달구,당뇨병의료이용률,170533,8880,5.21
2008,경기도,수원시영통구,당뇨병의료이용률,175773,5955,3.39
2008,경기도,성남시수정구,당뇨병의료이용률,201457,10046,4.99
2008,경기도,성남시중원구,당뇨병의료이용률,206210,10463,5.07
2008,경기도,성남시분당구,당뇨병의료이용률,319486,13296,4.16
2008,경기도,의정부시,당뇨병의료이용률,312542,18157,5.81
2008,경기도,안양시만안구,당뇨병의료이용률,204855,10531,5.14
2008,경기도,안양시동안구,당뇨병의료이용률,261462,11151,4.26
2008,경기도,부천시원미구,당뇨병의료이용률,334259,15061,4.51
2008,경기도,부천시소사구,당뇨병의료이용률,174323,8786,5.04
2008,경기도,부천시오정구,당뇨병의료이용률,144855,7907,5.46
2008,경기도,광명시,당뇨병의료이용률,236702,11865,5.01
2008,경기도,평택시,당뇨병의료이용률,293498,16969,5.78
2008,경기도,동두천시,당뇨병의료이용률,65190,4617,7.08
2008,경기도,안산시상록구,당뇨병의료이용률,268326,12071,4.5
2008,경기도,안산시단원구,당뇨병의료이용률,251199,10563,4.21
2008,경기도,고양시덕양구,당뇨병의료이용률,278956,15585,5.59
2008,경기도,고양시일산동구,당뇨병의료이용률,188428,9140,4.85
2008,경기도,고양시일산서구,당뇨병의료이용률,204041,10190,4.99
2008,경기도,과천시,당뇨병의료이용률,45044,1901,4.22
2008,경기도,구리시,당뇨병의료이용률,145285,7603,5.23
2008,경기도,남양주시,당뇨병의료이용률,360927,20814,5.77
2008,경기도,오산시,당뇨병의료이용률,105149,4526,4.3
2008,경기도,시흥시,당뇨병의료이용률,286274,13070,4.57
2008,경기도,군포시,당뇨병의료이용률,204943,8947,4.37
2008,경기도,의왕시,당뇨병의료이용률,101872,5037,4.94
2008,경기도,하남시,당뇨병의료이용률,107116,6238,5.82
2008,경기도,용인시처인구,당뇨병의료이용률,152519,8880,5.82
2008,경기도,용인시기흥구,당뇨병의료이용률,216889,9715,4.48
2008,경기도,용인시수지구,당뇨병의료이용률,211228,9721,4.6
2008,경기도,파주시,당뇨병의료이용률,226094,14784,6.54
2008,경기도,이천시,당뇨병의료이용률,144565,8160,5.64
2008,경기도,안성시,당뇨병의료이용률,127631,7355,5.76
2008,경기도,김포시,당뇨병의료이용률,156584,9173,5.86
2008,경기도,화성시,당뇨병의료이용률,285893,13579,4.75
2008,경기도,광주시,당뇨병의료이용률,175961,9929,5.64
2008,경기도,양주시,당뇨병의료이용률,132178,8318,6.29
2008,경기도,포천시,당뇨병의료이용률,119348,8357,7
2008,경기도,여주군,당뇨병의료이용률,82302,6019,7.31
2008,경기도,연천군,당뇨병의료이용률,33296,2778,8.34
2008,경기도,가평군,당뇨병의료이용률,43230,3646,8.43
2008,경기도,양평군,당뇨병의료이용률,69293,5515,7.96
2008,강원도,춘천시,당뇨병의료이용률,191185,12159,6.36
2008,강원도,원주시,당뇨병의료이용률,216912,13327,6.14
2008,강원도,강릉시,당뇨병의료이용률,167437,10297,6.15
2008,강원도,동해시,당뇨병의료이용률,69701,4433,6.36
2008,강원도,태백시,당뇨병의료이용률,40812,2640,6.47
2008,강원도,속초시,당뇨병의료이용률,62834,3969,6.32
2008,강원도,삼척시,당뇨병의료이용률,56086,3706,6.61
2008,강원도,홍천군,당뇨병의료이용률,52286,3793,7.25
2008,강원도,횡성군,당뇨병의료이용률,35079,2869,8.18
2008,강원도,영월군,당뇨병의료이용률,32805,2421,7.38
2008,강원도,평창군,당뇨병의료이용률,35539,2690,7.57
2008,강원도,정선군,당뇨병의료이용률,34502,2527,7.32
2008,강원도,철원군,당뇨병의료이용률,32840,2556,7.78
2008,강원도,화천군,당뇨병의료이용률,14582,1278,8.76
2008,강원도,양구군,당뇨병의료이용률,14105,1138,8.07
2008,강원도,인제군,당뇨병의료이용률,21096,1496,7.09
2008,강원도,고성군,당뇨병의료이용률,23430,1785,7.62
2008,강원도,양양군,당뇨병의료이용률,22681,1524,6.72
2008,충청북도,청주시상당구,당뇨병의료이용률,182307,9636,5.29
2008,충청북도,청주시흥덕구,당뇨병의료이용률,277424,12208,4.4
2008,충청북도,충주시,당뇨병의료이용률,155161,10042,6.47
2008,충청북도,제천시,당뇨병의료이용률,105180,6905,6.56
2008,충청북도,청원군,당뇨병의료이용률,109013,6549,6.01
2008,충청북도,보은군,당뇨병의료이용률,29279,2083,7.11
2008,충청북도,옥천군,당뇨병의료이용률,44228,3367,7.61
2008,충청북도,영동군,당뇨병의료이용률,40683,2848,7
2008,충청북도,증평군,당뇨병의료이용률,22721,1446,6.36
2008,충청북도,진천군,당뇨병의료이용률,48047,3022,6.29
2008,충청북도,괴산군,당뇨병의료이용률,31497,2638,8.38
2008,충청북도,음성군,당뇨병의료이용률,70815,4737,6.69
2008,충청북도,단양군,당뇨병의료이용률,26436,2038,7.71
2008,충청남도,천안시,당뇨병의료이용률,389257,18584,4.77
2008,충청남도,공주시,당뇨병의료이용률,100060,6748,6.74
2008,충청남도,보령시,당뇨병의료이용률,84885,5876,6.92
2008,충청남도,아산시,당뇨병의료이용률,171733,9805,5.71
2008,충청남도,서산시,당뇨병의료이용률,112993,6196,5.48
2008,충청남도,논산시,당뇨병의료이용률,100328,7876,7.85
2008,충청남도,계룡시,당뇨병의료이용률,16827,941,5.59
2008,충청남도,금산군,당뇨병의료이용률,47431,3596,7.58
2008,충청남도,연기군,당뇨병의료이용률,62672,4398,7.02
2008,충청남도,부여군,당뇨병의료이용률,63263,4864,7.69
2008,충청남도,서천군,당뇨병의료이용률,50139,3974,7.93
2008,충청남도,청양군,당뇨병의료이용률,27858,2294,8.23
2008,충청남도,홍성군,당뇨병의료이용률,70354,4631,6.58
2008,충청남도,예산군,당뇨병의료이용률,72119,5313,7.37
2008,충청남도,태안군,당뇨병의료이용률,51404,3498,6.8
2008,충청남도,당진군,당뇨병의료이용률,107599,6175,5.74
2008,전라북도,전주시완산구,당뇨병의료이용률,253550,13414,5.29
2008,전라북도,전주시덕진구,당뇨병의료이용률,201220,10312,5.12
2008,전라북도,군산시,당뇨병의료이용률,198030,12785,6.46
2008,전라북도,익산시,당뇨병의료이용률,234731,14766,6.29
2008,전라북도,정읍시,당뇨병의료이용률,97043,7211,7.43
2008,전라북도,남원시,당뇨병의료이용률,69618,4575,6.57
2008,전라북도,김제시,당뇨병의료이용률,79663,6034,7.57
2008,전라북도,완주군,당뇨병의료이용률,66022,4438,6.72
2008,전라북도,진안군,당뇨병의료이용률,24536,1807,7.36
2008,전라북도,무주군,당뇨병의료이용률,21432,1506,7.03
2008,전라북도,장수군,당뇨병의료이용률,21264,1346,6.33
2008,전라북도,임실군,당뇨병의료이용률,26841,1875,6.99
2008,전라북도,순창군,당뇨병의료이용률,25861,1878,7.26
2008,전라북도,고창군,당뇨병의료이용률,49764,3962,7.96
2008,전라북도,부안군,당뇨병의료이용률,50506,4341,8.6
2008,전라남도,목포시,당뇨병의료이용률,177824,10979,6.17
2008,전라남도,여수시,당뇨병의료이용률,222815,13961,6.27
2008,전라남도,순천시,당뇨병의료이용률,195686,10193,5.21
2008,전라남도,나주시,당뇨병의료이용률,77824,5939,7.63
2008,전라남도,광양시,당뇨병의료이용률,98485,4595,4.67
2008,전라남도,담양군,당뇨병의료이용률,41350,3219,7.78
2008,전라남도,곡성군,당뇨병의료이용률,27300,2038,7.47
2008,전라남도,구례군,당뇨병의료이용률,23164,1795,7.75
2008,전라남도,고흥군,당뇨병의료이용률,65889,5861,8.9
2008,전라남도,보성군,당뇨병의료이용률,42001,3340,7.95
2008,전라남도,화순군,당뇨병의료이용률,55263,3869,7
2008,전라남도,장흥군,당뇨병의료이용률,35143,2801,7.97
2008,전라남도,강진군,당뇨병의료이용률,33311,2685,8.06
2008,전라남도,해남군,당뇨병의료이용률,66531,5195,7.81
2008,전라남도,영암군,당뇨병의료이용률,48359,3281,6.78
2008,전라남도,무안군,당뇨병의료이용률,51290,3806,7.42
2008,전라남도,함평군,당뇨병의료이용률,31569,2835,8.98
2008,전라남도,영광군,당뇨병의료이용률,46870,3957,8.44
2008,전라남도,장성군,당뇨병의료이용률,36940,3086,8.35
2008,전라남도,완도군,당뇨병의료이용률,46072,3340,7.25
2008,전라남도,진도군,당뇨병의료이용률,28777,2266,7.87
2008,전라남도,신안군,당뇨병의료이용률,39248,2994,7.63
2008,경상북도,포항시남구,당뇨병의료이용률,188689,9336,4.95
2008,경상북도,포항시북구,당뇨병의료이용률,189627,9947,5.25
2008,경상북도,경주시,당뇨병의료이용률,213340,13169,6.17
2008,경상북도,김천시,당뇨병의료이용률,109519,6547,5.98
2008,경상북도,안동시,당뇨병의료이용률,132429,8912,6.73
2008,경상북도,구미시,당뇨병의료이용률,283079,10601,3.74
2008,경상북도,영주시,당뇨병의료이용률,91053,6089,6.69
2008,경상북도,영천시,당뇨병의료이용률,85723,6409,7.48
2008,경상북도,상주시,당뇨병의료이용률,86783,5847,6.74
2008,경상북도,문경시,당뇨병의료이용률,60533,4646,7.68
2008,경상북도,경산시,당뇨병의료이용률,180931,9892,5.47
2008,경상북도,군위군,당뇨병의료이용률,22536,1700,7.54
2008,경상북도,의성군,당뇨병의료이용률,52959,4388,8.29
2008,경상북도,청송군,당뇨병의료이용률,23533,1789,7.6
2008,경상북도,영양군,당뇨병의료이용률,16276,1266,7.78
2008,경상북도,영덕군,당뇨병의료이용률,36470,2895,7.94
2008,경상북도,청도군,당뇨병의료이용률,38855,2944,7.58
2008,경상북도,고령군,당뇨병의료이용률,29606,1938,6.55
2008,경상북도,성주군,당뇨병의료이용률,38462,2646,6.88
2008,경상북도,칠곡군,당뇨병의료이용률,86465,4342,5.02
2008,경상북도,예천군,당뇨병의료이용률,40704,3092,7.6
2008,경상북도,봉화군,당뇨병의료이용률,29769,2221,7.46
2008,경상북도,울진군,당뇨병의료이용률,43086,2836,6.58
2008,경상북도,울릉군,당뇨병의료이용률,8243,578,7.01
2008,경상남도,창원시,당뇨병의료이용률,361908,13247,3.66
2008,경상남도,마산시,당뇨병의료이용률,322405,17121,5.31
2008,경상남도,진주시,당뇨병의료이용률,248609,12675,5.1
2008,경상남도,진해시,당뇨병의료이용률,103351,5501,5.32
2008,경상남도,통영시,당뇨병의료이용률,104750,6089,5.81
2008,경상남도,사천시,당뇨병의료이용률,86552,5233,6.05
2008,경상남도,김해시,당뇨병의료이용률,334817,15129,4.52
2008,경상남도,밀양시,당뇨병의료이용률,89673,6124,6.83
2008,경상남도,거제시,당뇨병의료이용률,154055,6504,4.22
2008,경상남도,양산시,당뇨병의료이용률,171671,8625,5.02
2008,경상남도,의령군,당뇨병의료이용률,26619,2039,7.66
2008,경상남도,함안군,당뇨병의료이용률,52651,3420,6.5
2008,경상남도,창녕군,당뇨병의료이용률,51567,3902,7.57
